ID,CODAUTO,Comunidad,CPRO,Provincia,SERIAL,TIP_H,TOT_MH,TOT10_15,ORD,TABLET,TELEF1,TELEF2,VIV_INTER,INTEFOR,NPER,SEXO,EDAD,PC,INT,MOVIL
070146803 2,04,"Balears, Illes",07,"Balears, Illes",01468,4,4,2,1,6,6,1,1,1,04,1,10,1,1,1
070148304 1,04,"Balears, Illes",07,"Balears, Illes",01483,4,4,1,1,6,6,1,1,1,04,1,15,1,1,1
070148503 1,04,"Balears, Illes",07,"Balears, Illes",01485,4,3,1,1,6,6,1,1,2,03,1,15,1,1,1
070149903 1,04,"Balears, Illes",07,"Balears, Illes",01499,4,4,1,1,1,1,1,1,1,03,6,14,1,1,1
070150002 1,04,"Balears, Illes",07,"Balears, Illes",01500,2,2,1,1,6,6,1,1,1,02,6,13,1,1,1
070154002 1,04,"Balears, Illes",07,"Balears, Illes",01540,4,3,1,1,1,6,1,1,1,02,1,11,1,1,1
070154103 1,04,"Balears, Illes",07,"Balears, Illes",01541,4,4,1,1,1,1,1,1,1,03,1,15,1,1,1
070154404 1,04,"Balears, Illes",07,"Balears, Illes",01544,4,5,1,1,6,6,1,1,1,04,1,15,1,1,1
070155802 1,04,"Balears, Illes",07,"Balears, Illes",01558,4,5,1,1,1,1,1,1,1,02,1,12,1,1,1
070155903 1,04,"Balears, Illes",07,"Balears, Illes",01559,4,4,1,1,1,1,1,1,1,03,6,12,1,1,6
070156403 1,04,"Balears, Illes",07,"Balears, Illes",01564,4,4,2,1,6,1,1,1,1,03,6,13,1,1,1
070156403 2,04,"Balears, Illes",07,"Balears, Illes",01564,4,4,2,1,6,1,1,1,1,04,1,11,1,1,6
070158103 1,04,"Balears, Illes",07,"Balears, Illes",01581,5,5,3,1,1,1,1,1,1,03,1,15,1,1,1
070158103 2,04,"Balears, Illes",07,"Balears, Illes",01581,5,5,3,1,1,1,1,1,1,04,6,14,1,1,1
070158103 3,04,"Balears, Illes",07,"Balears, Illes",01581,5,5,3,1,1,1,1,1,1,05,6,12,1,1,1
070161303 1,04,"Balears, Illes",07,"Balears, Illes",01613,4,5,2,1,6,6,1,1,1,03,1,13,1,1,1
070161303 2,04,"Balears, Illes",07,"Balears, Illes",01613,4,5,2,1,6,6,1,1,1,04,1,15,6,1,1
070162203 1,04,"Balears, Illes",07,"Balears, Illes",01622,4,4,1,1,1,6,1,1,1,03,1,11,1,6,6
070164102 1,04,"Balears, Illes",07,"Balears, Illes",01641,4,4,1,1,1,6,1,1,1,02,1,11,1,1,1
070164703 1,04,"Balears, Illes",07,"Balears, Illes",01647,4,3,1,1,1,1,1,1,1,03,1,15,1,1,1
070166003 1,04,"Balears, Illes",07,"Balears, Illes",01660,4,5,1,1,1,6,1,1,1,03,6,14,1,1,1
070166703 1,04,"Balears, Illes",07,"Balears, Illes",01667,4,4,1,1,1,6,1,1,1,03,1,15,1,1,6
070169303 1,04,"Balears, Illes",07,"Balears, Illes",01693,4,4,1,1,6,6,1,1,2,03,6,13,1,1,6
070169403 1,04,"Balears, Illes",07,"Balears, Illes",01694,2,4,1,6,1,6,1,1,1,03,1,12,1,1,1
070171502 1,04,"Balears, Illes",07,"Balears, Illes",01715,4,4,1,1,1,1,1,1,1,02,6,10,1,1,1
070172803 1,04,"Balears, Illes",07,"Balears, Illes",01728,4,4,2,1,1,1,1,1,1,03,6,14,1,1,1
070172803 2,04,"Balears, Illes",07,"Balears, Illes",01728,4,4,2,1,1,1,1,1,1,04,1,12,1,1,6
070174301 1,04,"Balears, Illes",07,"Balears, Illes",01743,2,3,2,1,6,1,1,1,1,01,1,14,1,1,1
070174301 2,04,"Balears, Illes",07,"Balears, Illes",01743,2,3,2,1,6,1,1,1,1,02,1,14,1,1,1
070174403 1,04,"Balears, Illes",07,"Balears, Illes",01744,4,3,1,1,6,6,1,1,1,03,1,15,6,1,1
070175502 1,04,"Balears, Illes",07,"Balears, Illes",01755,4,4,2,1,1,6,1,1,1,02,6,11,6,1,6
070175502 2,04,"Balears, Illes",07,"Balears, Illes",01755,4,4,2,1,1,6,1,1,1,04,6,10,6,6,6
070175603 1,04,"Balears, Illes",07,"Balears, Illes",01756,4,3,1,1,1,6,1,1,1,03,6,11,1,1,1
070176704 1,04,"Balears, Illes",07,"Balears, Illes",01767,4,4,1,1,1,1,1,1,1,04,1,14,1,1,1
070177503 1,04,"Balears, Illes",07,"Balears, Illes",01775,4,4,1,1,1,6,1,1,1,03,6,11,1,1,1
070177703 1,04,"Balears, Illes",07,"Balears, Illes",01777,4,6,2,1,6,1,1,1,1,03,1,14,1,1,1
070177703 2,04,"Balears, Illes",07,"Balears, Illes",01777,4,6,2,1,6,1,1,1,1,04,1,11,1,1,6
070178005 1,04,"Balears, Illes",07,"Balears, Illes",01780,4,7,2,6,1,6,1,1,2,05,6,14,1,1,6
070178005 2,04,"Balears, Illes",07,"Balears, Illes",01780,4,7,2,6,1,6,1,1,2,06,1,10,1,1,6
070178402 1,04,"Balears, Illes",07,"Balears, Illes",01784,2,2,1,1,6,6,1,1,1,02,1,12,1,1,1
070179305 1,04,"Balears, Illes",07,"Balears, Illes",01793,4,6,1,6,1,1,1,1,1,05,1,11,1,1,6
070179703 1,04,"Balears, Illes",07,"Balears, Illes",01797,2,3,1,1,6,6,1,1,1,03,1,13,1,1,6
070180002 1,04,"Balears, Illes",07,"Balears, Illes",01800,2,2,1,1,6,6,1,1,1,02,1,12,1,1,1
070180303 1,04,"Balears, Illes",07,"Balears, Illes",01803,2,4,2,1,6,6,1,1,1,03,6,11,1,1,1
070180303 2,04,"Balears, Illes",07,"Balears, Illes",01803,2,4,2,1,6,6,1,1,1,04,1,10,1,1,1
070180402 1,04,"Balears, Illes",07,"Balears, Illes",01804,5,3,1,6,6,1,1,1,1,02,6,13,1,1,1
070180703 1,04,"Balears, Illes",07,"Balears, Illes",01807,4,4,2,1,1,6,1,1,1,03,6,13,1,1,1
070180703 2,04,"Balears, Illes",07,"Balears, Illes",01807,4,4,2,1,1,6,1,1,1,04,6,10,1,1,6
070180904 1,04,"Balears, Illes",07,"Balears, Illes",01809,4,4,1,6,6,1,1,1,1,04,6,13,1,1,1
070182004 1,04,"Balears, Illes",07,"Balears, Illes",01820,5,4,1,1,6,1,1,1,1,04,6,10,1,1,6
070182303 1,04,"Balears, Illes",07,"Balears, Illes",01823,2,3,1,1,1,1,1,1,1,03,6,12,6,1,1
070183102 1,04,"Balears, Illes",07,"Balears, Illes",01831,4,3,1,6,1,1,1,1,1,02,6,11,1,1,6
070183203 1,04,"Balears, Illes",07,"Balears, Illes",01832,4,3,1,1,1,1,1,1,1,03,1,12,1,1,1
070183305 1,04,"Balears, Illes",07,"Balears, Illes",01833,5,6,2,1,1,1,1,1,1,05,6,14,1,1,1
070183305 2,04,"Balears, Illes",07,"Balears, Illes",01833,5,6,2,1,1,1,1,1,1,06,6,10,6,6,6
070183803 1,04,"Balears, Illes",07,"Balears, Illes",01838,2,2,1,1,1,1,1,1,1,03,6,12,1,1,1
070184205 1,04,"Balears, Illes",07,"Balears, Illes",01842,4,5,1,1,1,1,1,1,1,05,6,14,1,1,1
070184403 1,04,"Balears, Illes",07,"Balears, Illes",01844,4,4,1,1,1,1,1,1,1,03,1,13,1,1,1
070184802 1,04,"Balears, Illes",07,"Balears, Illes",01848,2,2,1,1,6,1,1,1,1,02,1,14,1,1,1
070185102 1,04,"Balears, Illes",07,"Balears, Illes",01851,4,3,1,1,1,6,1,1,1,02,6,11,1,1,1
070185903 1,04,"Balears, Illes",07,"Balears, Illes",01859,4,4,1,1,6,1,1,1,1,03,6,14,1,1,1
070187103 1,04,"Balears, Illes",07,"Balears, Illes",01871,4,4,1,1,1,1,1,1,1,03,1,12,1,1,1
070187903 1,04,"Balears, Illes",07,"Balears, Illes",01879,2,3,1,1,1,6,1,1,1,03,1,13,1,1,1
070188802 1,04,"Balears, Illes",07,"Balears, Illes",01888,2,3,2,1,1,6,1,1,1,02,1,14,1,1,1
070188802 2,04,"Balears, Illes",07,"Balears, Illes",01888,2,3,2,1,1,6,1,1,1,03,1,10,1,1,6
070189503 1,04,"Balears, Illes",07,"Balears, Illes",01895,4,4,2,1,1,6,1,1,1,03,1,13,1,1,1
070189503 2,04,"Balears, Illes",07,"Balears, Illes",01895,4,4,2,1,1,6,1,1,1,04,6,10,1,1,6
070189803 1,04,"Balears, Illes",07,"Balears, Illes",01898,4,3,1,1,1,1,1,1,2,03,1,14,1,1,1
070190902 1,04,"Balears, Illes",07,"Balears, Illes",01909,4,4,1,1,1,6,1,1,1,02,1,14,1,1,1
070193804 1,04,"Balears, Illes",07,"Balears, Illes",01938,5,4,1,1,1,1,1,1,1,04,6,11,1,1,1
070196003 1,04,"Balears, Illes",07,"Balears, Illes",01960,2,3,1,1,1,6,1,1,1,03,1,12,1,1,1
070196505 1,04,"Balears, Illes",07,"Balears, Illes",01965,4,5,1,1,1,1,1,1,1,05,1,13,1,1,1
070196905 1,04,"Balears, Illes",07,"Balears, Illes",01969,5,5,1,6,6,6,1,1,1,05,1,14,1,1,1
070197402 1,04,"Balears, Illes",07,"Balears, Illes",01974,2,3,1,1,1,6,1,1,1,02,1,13,1,1,1
070197602 1,04,"Balears, Illes",07,"Balears, Illes",01976,5,3,1,1,1,1,1,1,1,02,6,13,1,1,1
070197902 1,04,"Balears, Illes",07,"Balears, Illes",01979,5,4,1,1,6,1,1,1,1,02,6,13,1,1,1
070198804 1,04,"Balears, Illes",07,"Balears, Illes",01988,4,4,1,1,1,6,1,1,1,04,1,11,1,1,1
070199305 1,04,"Balears, Illes",07,"Balears, Illes",01993,2,5,1,1,6,1,1,1,2,05,1,11,1,1,6
070200602 1,04,"Balears, Illes",07,"Balears, Illes",02006,2,2,1,1,1,1,1,1,1,02,6,15,1,1,1
070201203 1,04,"Balears, Illes",07,"Balears, Illes",02012,4,4,1,6,6,6,1,1,2,03,6,10,1,1,6
070201403 1,04,"Balears, Illes",07,"Balears, Illes",02014,2,4,1,1,1,1,1,1,1,03,1,12,1,1,1
070202203 1,04,"Balears, Illes",07,"Balears, Illes",02022,4,4,1,1,1,1,1,1,1,03,6,13,1,1,1
070203303 1,04,"Balears, Illes",07,"Balears, Illes",02033,4,3,1,1,1,6,1,1,1,03,1,10,1,1,1
070203703 1,04,"Balears, Illes",07,"Balears, Illes",02037,4,3,1,1,1,1,1,1,1,03,6,11,1,1,6
070203901 1,04,"Balears, Illes",07,"Balears, Illes",02039,4,3,1,1,1,6,1,1,1,01,6,14,1,1,1
070204902 1,04,"Balears, Illes",07,"Balears, Illes",02049,4,4,2,1,1,1,1,1,1,02,1,15,1,1,1
070204902 2,04,"Balears, Illes",07,"Balears, Illes",02049,4,4,2,1,1,1,1,1,1,03,1,13,1,1,1
070205103 1,04,"Balears, Illes",07,"Balears, Illes",02051,4,5,3,1,1,6,1,1,1,03,6,15,1,1,1
070205103 2,04,"Balears, Illes",07,"Balears, Illes",02051,4,5,3,1,1,6,1,1,1,04,6,13,1,1,1
070205103 3,04,"Balears, Illes",07,"Balears, Illes",02051,4,5,3,1,1,6,1,1,1,05,6,10,1,1,6
070206002 1,04,"Balears, Illes",07,"Balears, Illes",02060,2,2,1,1,6,6,1,1,1,02,1,14,1,1,1
070206105 1,04,"Balears, Illes",07,"Balears, Illes",02061,4,6,2,1,1,6,1,1,1,05,1,14,1,1,1
070206105 2,04,"Balears, Illes",07,"Balears, Illes",02061,4,6,2,1,1,6,1,1,1,06,1,11,1,1,6
080209705 1,09,Cataluña,08,Barcelona,02097,5,6,1,1,1,1,1,1,1,05,1,15,1,1,1
080210504 1,09,Cataluña,08,Barcelona,02105,4,4,1,1,1,1,1,1,1,04,1,15,1,1,1
080210901 1,09,Cataluña,08,Barcelona,02109,2,2,1,1,6,1,1,1,1,01,6,14,1,1,1
080212303 1,09,Cataluña,08,Barcelona,02123,4,4,1,1,1,1,1,1,1,03,1,11,1,1,6
080212403 1,09,Cataluña,08,Barcelona,02124,4,4,1,1,1,1,1,1,1,03,6,11,1,1,6
080212503 1,09,Cataluña,08,Barcelona,02125,4,4,2,1,1,1,1,1,1,03,6,14,1,1,1
080212503 2,09,Cataluña,08,Barcelona,02125,4,4,2,1,1,1,1,1,1,04,6,11,1,1,6
080213302 1,09,Cataluña,08,Barcelona,02133,4,4,1,1,1,6,1,1,1,02,6,10,1,1,6
080216203 1,09,Cataluña,08,Barcelona,02162,4,3,1,9,9,9,1,1,2,03,6,15,1,1,6
080216703 1,09,Cataluña,08,Barcelona,02167,5,4,2,1,6,1,1,1,1,03,6,13,1,9,1
080216703 2,09,Cataluña,08,Barcelona,02167,5,4,2,1,6,1,1,1,1,04,6,10,1,9,1
080217003 1,09,Cataluña,08,Barcelona,02170,4,3,1,1,1,1,1,1,1,03,1,15,1,1,1
080217204 1,09,Cataluña,08,Barcelona,02172,4,4,1,1,6,1,1,1,1,04,6,14,1,1,1
080217603 1,09,Cataluña,08,Barcelona,02176,4,4,1,1,1,1,1,1,1,03,6,10,1,1,6
080218002 1,09,Cataluña,08,Barcelona,02180,2,2,1,1,6,1,1,1,1,02,6,14,1,1,1
080218603 1,09,Cataluña,08,Barcelona,02186,5,4,1,1,6,1,1,1,1,03,1,14,1,1,1
080219804 1,09,Cataluña,08,Barcelona,02198,4,4,1,1,1,1,1,1,1,04,1,14,1,1,1
080220003 1,09,Cataluña,08,Barcelona,02200,4,5,2,1,1,1,1,1,1,03,6,13,1,1,6
080220003 2,09,Cataluña,08,Barcelona,02200,4,5,2,1,1,1,1,1,1,04,6,10,1,1,6
080220502 1,09,Cataluña,08,Barcelona,02205,4,3,1,1,1,1,1,1,1,02,1,13,1,1,6
080220703 1,09,Cataluña,08,Barcelona,02207,4,5,2,1,1,6,1,1,1,03,1,10,1,1,6
080220703 2,09,Cataluña,08,Barcelona,02207,4,5,2,1,1,6,1,1,1,04,1,10,1,1,6
080220805 1,09,Cataluña,08,Barcelona,02208,4,5,1,1,1,6,1,1,1,05,1,14,1,1,1
080221003 1,09,Cataluña,08,Barcelona,02210,4,3,1,1,1,1,1,1,1,03,1,13,1,1,1
080221103 1,09,Cataluña,08,Barcelona,02211,4,5,2,1,1,1,1,1,1,03,1,15,1,1,1
080221103 2,09,Cataluña,08,Barcelona,02211,4,5,2,1,1,1,1,1,1,04,1,12,1,1,6
080222105 1,09,Cataluña,08,Barcelona,02221,5,5,1,1,1,1,1,1,1,05,1,15,1,1,6
080222503 1,09,Cataluña,08,Barcelona,02225,4,4,1,1,6,6,1,1,1,03,1,12,1,1,1
080222802 1,09,Cataluña,08,Barcelona,02228,4,4,2,1,1,1,1,1,1,02,6,15,1,1,1
080222802 2,09,Cataluña,08,Barcelona,02228,4,4,2,1,1,1,1,1,1,03,1,11,1,1,6
080223403 1,09,Cataluña,08,Barcelona,02234,5,3,2,6,6,6,1,1,2,03,1,15,1,1,1
080223403 2,09,Cataluña,08,Barcelona,02234,5,3,2,6,6,6,1,1,2,04,6,13,1,1,1
080223602 1,09,Cataluña,08,Barcelona,02236,4,4,2,1,1,6,1,1,1,02,6,15,1,1,1
080223602 2,09,Cataluña,08,Barcelona,02236,4,4,2,1,1,6,1,1,1,03,6,13,1,1,1
080225204 1,09,Cataluña,08,Barcelona,02252,4,5,1,1,1,6,1,1,1,04,1,14,1,1,1
080227602 1,09,Cataluña,08,Barcelona,02276,2,2,1,1,1,1,1,1,1,02,6,10,1,6,1
080228004 1,09,Cataluña,08,Barcelona,02280,4,12,3,1,1,6,1,1,1,04,6,14,1,1,1
080228004 2,09,Cataluña,08,Barcelona,02280,4,12,3,1,1,6,1,1,1,05,6,12,1,1,6
080228004 3,09,Cataluña,08,Barcelona,02280,4,12,3,1,1,6,1,1,1,06,1,11,1,1,6
080228704 1,09,Cataluña,08,Barcelona,02287,4,4,1,1,1,1,1,1,1,04,1,13,1,1,6
080228902 1,09,Cataluña,08,Barcelona,02289,4,4,2,1,6,6,1,1,1,02,1,13,1,1,1
080228902 2,09,Cataluña,08,Barcelona,02289,4,4,2,1,6,6,1,1,1,03,1,10,1,1,1
080229702 1,09,Cataluña,08,Barcelona,02297,2,2,1,1,6,1,1,1,2,02,1,15,1,1,1
080229805 1,09,Cataluña,08,Barcelona,02298,2,5,1,1,1,1,1,1,1,05,1,15,1,1,1
080232203 1,09,Cataluña,08,Barcelona,02322,4,5,1,1,1,1,1,1,1,03,6,10,1,1,1
080233801 1,09,Cataluña,08,Barcelona,02338,5,3,1,1,1,6,1,1,1,01,6,14,1,1,1
080235703 1,09,Cataluña,08,Barcelona,02357,4,4,1,1,1,1,1,1,1,03,1,15,1,1,1
080236004 1,09,Cataluña,08,Barcelona,02360,4,4,1,1,1,1,1,1,1,04,6,12,1,6,1
080236602 1,09,Cataluña,08,Barcelona,02366,2,3,1,1,1,6,1,1,1,02,6,12,1,1,1
080237703 1,09,Cataluña,08,Barcelona,02377,4,3,1,1,1,1,1,1,1,03,1,15,1,1,1
080239903 1,09,Cataluña,08,Barcelona,02399,4,4,1,1,6,1,1,1,1,03,1,13,1,1,1
080241403 1,09,Cataluña,08,Barcelona,02414,4,4,1,6,1,6,1,1,2,03,6,13,1,1,6
080242504 1,09,Cataluña,08,Barcelona,02425,4,4,1,1,1,1,1,1,1,04,6,11,1,1,6
080243404 1,09,Cataluña,08,Barcelona,02434,4,4,2,1,1,1,1,1,1,04,6,12,1,1,1
080243404 2,09,Cataluña,08,Barcelona,02434,4,4,2,1,1,1,1,1,1,05,6,10,1,1,1
080243602 1,09,Cataluña,08,Barcelona,02436,4,4,2,1,1,1,1,1,1,02,1,13,1,1,1
080243602 2,09,Cataluña,08,Barcelona,02436,4,4,2,1,1,1,1,1,1,03,1,11,1,1,6
080244602 1,09,Cataluña,08,Barcelona,02446,4,4,2,1,1,1,1,1,1,02,6,13,1,1,1
080244602 2,09,Cataluña,08,Barcelona,02446,4,4,2,1,1,1,1,1,1,03,6,10,1,1,6
080245402 1,09,Cataluña,08,Barcelona,02454,2,2,1,6,1,6,1,1,1,02,6,10,1,1,6
080246303 1,09,Cataluña,08,Barcelona,02463,2,3,1,1,6,6,1,1,1,03,1,14,1,1,1
080246703 1,09,Cataluña,08,Barcelona,02467,4,4,2,1,6,1,1,1,1,03,1,13,1,1,1
080246703 2,09,Cataluña,08,Barcelona,02467,4,4,2,1,6,1,1,1,1,04,1,13,1,1,1
080247403 1,09,Cataluña,08,Barcelona,02474,4,3,1,1,1,1,1,1,1,03,1,15,1,1,1
080247602 1,09,Cataluña,08,Barcelona,02476,4,3,1,1,1,6,1,1,1,02,6,11,1,1,6
080247904 1,09,Cataluña,08,Barcelona,02479,4,4,1,1,6,6,1,1,1,04,6,12,1,1,6
080248802 1,09,Cataluña,08,Barcelona,02488,2,2,1,1,6,1,1,1,1,02,1,15,1,1,1
080249604 1,09,Cataluña,08,Barcelona,02496,4,4,1,1,6,1,1,1,1,04,6,15,1,1,1
080249802 1,09,Cataluña,08,Barcelona,02498,2,2,1,1,6,6,1,1,2,02,1,15,1,1,1
080250703 1,09,Cataluña,08,Barcelona,02507,4,4,1,1,1,1,1,1,1,03,1,11,1,1,1
080251303 1,09,Cataluña,08,Barcelona,02513,4,6,3,1,1,6,1,1,1,03,6,14,1,1,1
080251303 2,09,Cataluña,08,Barcelona,02513,4,6,3,1,1,6,1,1,1,04,1,13,1,1,1
080251303 3,09,Cataluña,08,Barcelona,02513,4,6,3,1,1,6,1,1,1,05,6,11,1,1,6
080251504 1,09,Cataluña,08,Barcelona,02515,4,3,1,1,1,1,1,1,1,04,6,14,1,1,1
080252002 1,09,Cataluña,08,Barcelona,02520,4,4,2,1,1,6,1,1,1,02,6,14,1,1,1
080252002 2,09,Cataluña,08,Barcelona,02520,4,4,2,1,1,6,1,1,1,03,1,11,1,1,6
080252706 1,09,Cataluña,08,Barcelona,02527,5,8,1,1,1,6,1,1,1,06,1,13,1,1,1
080252802 1,09,Cataluña,08,Barcelona,02528,2,2,1,6,1,1,1,1,1,02,6,10,1,1,1
080253903 1,09,Cataluña,08,Barcelona,02539,4,4,2,1,1,1,1,1,1,03,6,15,1,1,1
080253903 2,09,Cataluña,08,Barcelona,02539,4,4,2,1,1,1,1,1,1,04,1,12,1,1,1
080254302 1,09,Cataluña,08,Barcelona,02543,2,2,1,1,1,1,1,1,1,02,6,15,1,1,1
080254603 1,09,Cataluña,08,Barcelona,02546,4,4,2,1,1,6,1,1,1,03,6,15,1,1,1
080254603 2,09,Cataluña,08,Barcelona,02546,4,4,2,1,1,6,1,1,1,04,1,11,1,1,6
080255603 1,09,Cataluña,08,Barcelona,02556,4,4,1,1,1,1,1,1,1,03,1,10,1,1,6
080256703 1,09,Cataluña,08,Barcelona,02567,4,5,1,1,1,1,1,1,1,03,6,12,1,1,1
080256802 1,09,Cataluña,08,Barcelona,02568,2,3,2,1,1,6,1,1,1,02,6,13,1,1,1
080256802 2,09,Cataluña,08,Barcelona,02568,2,3,2,1,1,6,1,1,1,03,1,10,1,1,6
080257405 1,09,Cataluña,08,Barcelona,02574,5,8,1,1,6,1,1,1,1,05,1,12,1,1,1
080258703 1,09,Cataluña,08,Barcelona,02587,4,4,1,1,1,6,1,1,1,03,1,10,1,1,6
080259704 1,09,Cataluña,08,Barcelona,02597,4,4,1,1,6,6,1,1,1,04,6,14,1,1,1
080260203 1,09,Cataluña,08,Barcelona,02602,4,4,2,1,1,1,1,1,1,03,6,15,1,1,1
080260203 2,09,Cataluña,08,Barcelona,02602,4,4,2,1,1,1,1,1,1,04,6,13,1,1,1
080260403 1,09,Cataluña,08,Barcelona,02604,2,3,1,1,1,1,1,1,1,03,6,15,1,1,1
080260802 1,09,Cataluña,08,Barcelona,02608,4,3,1,1,1,1,1,1,1,02,6,15,1,1,1
080260901 1,09,Cataluña,08,Barcelona,02609,2,3,1,1,1,1,1,1,1,01,6,14,1,1,1
080261503 1,09,Cataluña,08,Barcelona,02615,4,4,1,1,1,1,1,1,1,03,6,11,1,1,6
080262902 1,09,Cataluña,08,Barcelona,02629,2,2,1,1,1,6,1,1,1,02,1,10,1,1,6
080263304 1,09,Cataluña,08,Barcelona,02633,4,4,1,1,1,6,1,1,1,04,1,14,1,1,1
080263503 1,09,Cataluña,08,Barcelona,02635,4,3,1,1,1,1,1,1,1,03,1,15,1,1,1
080263805 1,09,Cataluña,08,Barcelona,02638,4,4,1,1,1,1,1,1,1,05,6,11,1,1,6
080264003 1,09,Cataluña,08,Barcelona,02640,4,4,1,1,1,1,1,1,1,03,6,10,1,1,6
080264302 1,09,Cataluña,08,Barcelona,02643,4,4,1,1,1,1,1,1,1,02,6,10,1,1,6
080264703 1,09,Cataluña,08,Barcelona,02647,4,5,1,1,1,6,1,1,1,03,6,10,1,1,6
080264803 1,09,Cataluña,08,Barcelona,02648,5,4,2,6,6,1,1,1,1,03,6,14,6,1,1
080264803 2,09,Cataluña,08,Barcelona,02648,5,4,2,6,6,1,1,1,1,04,6,10,6,1,6
080264904 1,09,Cataluña,08,Barcelona,02649,4,4,1,1,1,6,1,1,1,04,1,14,1,1,1
080265103 1,09,Cataluña,08,Barcelona,02651,4,4,2,1,1,1,1,1,1,03,1,13,1,1,1
080265103 2,09,Cataluña,08,Barcelona,02651,4,4,2,1,1,1,1,1,1,04,1,10,1,1,6
080265504 1,09,Cataluña,08,Barcelona,02655,4,4,1,1,1,1,1,1,1,04,1,12,1,1,1
080266602 1,09,Cataluña,08,Barcelona,02666,4,4,1,1,1,1,1,1,1,02,1,13,1,1,1
080267004 1,09,Cataluña,08,Barcelona,02670,4,4,1,1,1,1,1,1,1,04,1,14,1,1,1
080267101 1,09,Cataluña,08,Barcelona,02671,2,4,1,1,1,1,1,1,1,01,6,13,1,1,6
080267404 1,09,Cataluña,08,Barcelona,02674,4,4,1,1,6,1,1,1,1,04,6,11,1,1,6
080267504 1,09,Cataluña,08,Barcelona,02675,4,4,1,1,1,6,1,1,1,04,6,10,1,1,6
080267804 1,09,Cataluña,08,Barcelona,02678,5,4,1,1,6,1,1,1,1,04,1,14,1,1,1
080268403 1,09,Cataluña,08,Barcelona,02684,4,3,1,1,1,1,1,1,1,03,1,13,1,1,1
080269203 1,09,Cataluña,08,Barcelona,02692,5,4,1,1,1,1,1,1,1,03,6,15,1,1,1
080269404 1,09,Cataluña,08,Barcelona,02694,4,4,1,1,1,1,1,1,1,04,1,14,1,1,1
080269703 1,09,Cataluña,08,Barcelona,02697,4,4,2,1,1,1,1,1,1,03,1,15,1,1,1
080269703 2,09,Cataluña,08,Barcelona,02697,4,4,2,1,1,1,1,1,1,04,1,10,1,1,6
080269903 1,09,Cataluña,08,Barcelona,02699,4,4,1,1,1,1,1,1,1,03,6,10,1,1,6
080270305 1,09,Cataluña,08,Barcelona,02703,4,5,1,1,1,1,1,1,1,05,6,13,1,1,1
080270402 1,09,Cataluña,08,Barcelona,02704,5,4,3,6,6,6,1,1,1,02,1,10,6,6,6
080270402 2,09,Cataluña,08,Barcelona,02704,5,4,3,6,6,6,1,1,1,03,1,11,6,6,6
080270402 3,09,Cataluña,08,Barcelona,02704,5,4,3,6,6,6,1,1,1,04,6,13,6,1,1
080270703 1,09,Cataluña,08,Barcelona,02707,4,4,1,1,6,6,1,1,1,03,1,14,1,1,1
080271103 1,09,Cataluña,08,Barcelona,02711,4,4,2,1,1,1,1,1,1,03,6,15,1,1,1
080271103 2,09,Cataluña,08,Barcelona,02711,4,4,2,1,1,1,1,1,1,04,1,12,1,1,1
080271903 1,09,Cataluña,08,Barcelona,02719,4,3,1,1,1,1,1,1,1,03,1,11,1,6,6
080273203 1,09,Cataluña,08,Barcelona,02732,4,5,2,1,6,1,1,1,1,03,6,14,1,1,1
080273203 2,09,Cataluña,08,Barcelona,02732,4,5,2,1,6,1,1,1,1,04,1,10,1,1,6
080276604 1,09,Cataluña,08,Barcelona,02766,4,4,1,1,1,1,1,1,1,04,1,12,1,1,1
080277504 1,09,Cataluña,08,Barcelona,02775,2,4,1,1,1,1,1,1,1,04,6,13,1,1,1
080278903 1,09,Cataluña,08,Barcelona,02789,4,4,1,1,1,1,1,1,1,03,1,15,1,1,1
080279003 1,09,Cataluña,08,Barcelona,02790,2,3,1,1,6,6,1,1,1,03,1,14,1,1,1
080280003 1,09,Cataluña,08,Barcelona,02800,4,5,1,6,1,6,1,1,1,03,1,10,1,1,6
080280603 1,09,Cataluña,08,Barcelona,02806,4,4,2,1,1,6,1,1,1,03,6,13,1,1,1
080280603 2,09,Cataluña,08,Barcelona,02806,4,4,2,1,1,6,1,1,1,04,6,10,1,1,6
080281104 1,09,Cataluña,08,Barcelona,02811,4,4,1,1,6,1,1,1,1,04,6,14,1,1,1
080281904 1,09,Cataluña,08,Barcelona,02819,4,4,1,1,6,6,1,1,1,04,6,12,1,1,1
080282403 1,09,Cataluña,08,Barcelona,02824,4,4,1,1,1,1,1,1,1,03,1,13,1,1,1
080282903 1,09,Cataluña,08,Barcelona,02829,4,4,1,1,1,6,1,1,1,03,6,11,1,1,1
080283305 1,09,Cataluña,08,Barcelona,02833,4,5,1,1,1,1,1,1,1,05,1,15,1,1,1
080286602 1,09,Cataluña,08,Barcelona,02866,4,3,1,1,1,1,1,1,1,02,6,15,1,1,1
080287303 1,09,Cataluña,08,Barcelona,02873,4,3,1,1,1,1,1,1,1,03,6,11,1,1,1
080287504 1,09,Cataluña,08,Barcelona,02875,4,4,1,1,1,1,1,1,1,04,6,13,1,1,1
080287703 1,09,Cataluña,08,Barcelona,02877,2,3,1,1,1,6,1,1,1,03,1,13,1,1,1
080288203 1,09,Cataluña,08,Barcelona,02882,5,5,1,1,1,1,1,1,1,03,6,10,1,1,6
080288503 1,09,Cataluña,08,Barcelona,02885,4,3,1,1,6,1,1,1,1,03,1,11,1,1,1
